gene	uniprot	Glucose	LB	Glycerol + AA	Acetate	Fumarate	Glucosamine	Glycerol	Pyruvate	Chemostat µ=0.5	Chemostat µ=0.35	Chemostat µ=0.20	Chemostat µ=0.12	Stationary phase 1 day	Stationary phase 3 days	Osmotic-stress glucose	42°C glucose	pH6 glucose	Xylose	Mannose	Galactose	Succinate	Fructose
sad	P76149	17.132216352965767	15.579537932965808	7.373106548998468	5.017943403341601	13.137522410071485	21.172019562886142	25.521410780554362	10.946745686696879	15.361002892659197	8.161299574517647	12.776926060053082	3.591153903244265	2.104523141471276	4.675903804132045	16.647561729085428	23.29449456617981	60.755389716955314	34.236794592967016	25.28696749153375	23.329595648534067	38.925484397251736	26.8899495496035
xdhB	Q46800	9.053144415	1.217697632	NA	0.924088562	8.901595745	5.084320967	2.595575022	3.474140275	6.276940316	15.44282815	68.93411876	2.460309808	0.013564602	0.122888338	0.159289675	0.19866954	4.580694103	NA	NA	2.063219015	4.969631614	NA
gnsB	P77695	1726.5404644687808	1965.5635954068969	2036.8673282661944	1126.6073674092593	1461.4161588075424	1709.6328908938972	1496.0030263391548	1371.4088705674678	1614.6479159102453	1551.0554793044528	1153.3565491902689	926.7740569344014	2600.100017737875	1311.2099598781774	2595.7023151764583	2071.9601184666926	2422.654163970642	2004.0538608391935	1786.031002974403	1375.2270809484783	1502.9592406545207	1899.7819711938084
hycA	P0AEV4	65.48177265880712	160.92244875137587	110.09810338729774	17.382811461692377	17.618386244699014	10.40304926495975	13.54845894574261	7.35933388383275	10.517067539578937	11.184012401502569	6.472175820474417	4.520721854302351	0.9359219394619384	0.6867995876630888	0.3367620503718521	0.42923040687666847	2.9802614963251814	0.0561502882515504	4.056540448788192	1.8342298158477242	2.1227354036402297	4.259472486276131
iraP	P0AAN9	1893.7128768767445	3262.1239351300014	3405.229746598277	2532.4441787971787	3012.5709703818234	3052.4056442046913	2853.1405691435043	3265.573524214694	3431.48926791464	3439.204953486165	3157.6465997970663	2632.9576618640917	1253.0650192255646	1423.4757651507541	3307.7717136858532	3131.149086852047	2510.6584351480874	3156.2623462866736	3437.2444583377796	1724.872008123937	2925.1478226117692	2082.3355768191013
psiF	P0AFM4	41.06397232947827	37.13500336414503	41.357261953203945	28.981154151013854	22.235358732345308	27.35936128448498	23.299682501570807	17.628351519285978	42.23339244830288	45.2199213010799	57.53522571402142	56.653249491388635	310.46770481592455	261.043836384846	131.8639097651723	38.59998426213353	88.18654228625573	17.50856704029951	15.684268266077474	50.60345597801189	15.33536947589589	18.680446726463593
rffC	P27832	28.98168572	30.66367674	NA	5.17384945	19.19144606	12.9166062	10.09645945	4.054850439	9.396919093	4.799197562	1.63920853	3.494154672	2.004589355	2.466031804	1.917222404	4.721220639	4.094745348	NA	NA	1.046772508	5.832755005	NA
sseB	P0AFZ1	436.48469104477715	682.9255256493867	712.9698712868349	212.7481067428016	212.47986321422806	234.96623594147835	253.5101994692765	189.62798978170107	247.53790508598556	173.96250425759055	102.64439327063226	77.94387734334616	71.05774558900266	84.30969957037212	420.95738681814515	319.36869724013707	317.3730205371641	352.9356201013478	321.95761327558006	122.48420438322171	236.16102401228503	375.85842293670254
yacC	P0AA95	65.66156993	87.41502599	NA	72.19876958	53.96565841	50.85703645	42.56898371	32.20058696	72.0838218	56.79128576	53.25935179	62.41619326	311.6620269	90.98554225	73.45524194	78.17934653	93.74871991	NA	NA	45.10458001	47.57865293	NA
yajI	P46122	191.6263896	141.1319856	NA	90.47889956	29.72280626	180.7869146	45.27978958	10.70134196	109.1136028	31.90596092	3.914682823	43.60235842	49.38835369	96.00254614	79.74391086	93.15568707	59.19323453	NA	NA	30.82236869	16.02251553	NA
ybfE	P0AAU7	35.29386913	22.95107352	NA	0.798364746	14.57444463	6.629950008	4.311127473	9.886919355	4.61631582	23.9511708	0.823783612	3.225649326	0.196479134	1.604933598	6.212956038	4.828339578	14.17647618	NA	NA	0.884784409	10.14607279	NA
yciN	P0AB61	679.6828125631179	2099.047224477139	1537.1841952574562	501.4408473799336	573.9852347213068	942.23019188224	786.6087917511269	614.50884290529	505.97284393113114	461.63794121679894	405.65326927267415	396.92102780117307	469.53326528672545	262.20331084911584	1626.5064463269657	1343.138219085645	1104.5932348484014	914.2842206351888	644.3362560495651	674.0918446567166	695.9336475772193	965.4342106548331
ydjY	P76220	1.340816064929138	1.491214259121713	1.7618084800432812	2.7799559063399673	1.9664912655384936	1.3836882436852642	2.0802380800242095	3.5452959730885296	2.961851283404482	1.1807643025240637	0.6586444453110172	0.7957379718594799	8.378006456023208	4.3961490928748015	0.8815660816313775	4.521608634036178	4.176781848126874	2.2124686152148962	2.1818040874402342	0.6758064983273347	2.064267786772133	2.9668531091929227
yebO	P64499	440.69710347560914	350.2262912847347	359.5101039355067	33.91998721385923	71.90837282561566	125.5377637616671	105.38848534818254	68.27503680691763	86.01573152953941	15.741038126763504	11.924996320164766	11.391006744676275	4.7187187517771525	1.4489966231401774	246.50366951433412	193.37157655829995	117.63574916000088	245.90092394123394	84.40378358773837	36.39255524772242	115.21182856623503	268.952989340317
yebV	P64503	1368.9755240724915	767.5345876317489	1671.790781826187	3554.691284051244	2309.0089783233357	2255.8867634886465	1782.418246773604	2004.810369465958	1453.5962263758995	1899.1232912022265	1836.856895368756	2349.304170416461	731.9534993855432	794.1587544616316	4616.345064751651	1198.5104084937984	6478.75365468393	1984.0546079623364	1830.9083106424252	2057.6208761631833	1362.4364322245272	1473.9885854536012
yebY	P64506	1392.8985674288986	1519.4756535963616	1055.4052814393938	491.11774397286854	436.97982018482696	456.8320450637772	600.3843287142413	663.3219600084417	426.63168326516296	251.66336915319266	229.281864315054	199.82439333713194	283.48989774051967	785.9976812892013	1533.7803632113669	1405.2106167824834	1279.1074916040698	540.5459429714881	462.65939125050386	296.25781565471095	501.9419288224027	788.5580089368073
yffS	P76550	46.27068459703211	97.82402256820154	60.94070611706691	39.20356760128251	50.670495665748184	61.86128351775983	49.89349516310253	51.113382406663064	39.680392297320466	39.35097952899594	35.29496905305121	34.95865389352453	38.29655271059224	16.030899051742875	41.37436594347376	66.60939787287516	33.02048524346794	45.64103078928255	45.94472340970658	44.18846294856763	39.42767918717636	50.11725463216036
ygaC	P0AD53	32.70425335	38.17154916	NA	10.18071902	53.66235632	38.42845723	17.23575761	8.905795159	32.53260954	6.599800144	29.7037869	8.458050919	22.46274704	17.81593522	41.20691993	29.40725004	66.17881103	NA	NA	9.827292554	11.10283197	NA
yghW	P64574	0.73324862	0.9433886	NA	0.024735479	0.374324928	0.214645035	1.894728891	0.124169636	16.33357771	19.6325205	13.65175494	1.579345475	4.624288967	2.449673493	4.484688498	2.230078473	1.202088141	NA	NA	0.283289303	0.193178557	NA
yjeI	P0AF70	822.3444794684588	1708.5621196253003	2264.6495144133055	1087.93862732786	1165.977925684186	1928.550872626239	1206.5063983286852	1217.0403512706787	3456.485049741361	3521.7233054804474	3446.733827089178	2633.163377018536	2049.1061118451807	2144.433414856411	3952.3839804361764	1305.5877642537198	1802.125631862309	1825.3594471644637	651.3935371417958	1326.1991580831618	989.6063650883942	872.5384430515337
ylaC	P0AAS0	144.9526963329154	1531.089954383002	503.66357875143535	52.69657307022639	87.12126243554188	291.3870950209691	65.35876725628366	66.32674287254166	59.200801563687826	32.805547760261604	21.41326561764534	30.53845447491148	2.001656714657044	1.0469754627786672	38.58101374274098	24.83225922087306	82.16462567518069	65.97189736981615	63.70966721987838	64.11101810498661	83.08067353977668	72.69374409030702
ymgD	P0AB46	4.301132937	10.8660202	NA	2.729055551	4.070655724	10.70456301	0.470663029	16.99179728	0.842330629	12.99906981	11.37650003	1.391679728	105.9335029	188.1862056	16.35576577	11.67164585	2.750572054	NA	NA	0.498447432	0.47493457	NA
ynfB	P76170	459.0865049401481	580.5722705541067	549.5879295656407	355.5769800585166	466.3676201162704	514.2291493397788	542.3572550024816	529.8764777584655	375.7042936535385	383.7602983194242	380.83286137395567	404.27380409791334	523.9508044296404	435.51606259622355	789.5250214009711	1034.6719661764491	763.6376403517068	572.4302882043163	372.7000697869012	538.7997935758314	445.40135985934523	536.7776835019764
yodD	P64519	82.74747679581378	123.76299814149932	52.06871795323142	79.44028741720881	82.42709073111595	84.42073578499566	79.09360639094513	42.94415982337016	75.40021823544686	85.74907798930327	80.83564889622495	163.66025437611992	890.0705896357799	826.0611138746939	238.17745557596058	168.04371432348557	173.61329175681834	107.9089072917164	76.6003018066156	90.39460312907636	104.71959015530345	60.02936110309446
yggT	P64564	212.2850716422845	279.6381801220549	202.45330263035896	134.7338780489401	176.52817193722953	203.72255553882857	238.7809816097588	271.6068937099946	317.1340087919366	243.35040274372577	235.3653925797567	190.50450681182735	110.17313178706335	115.22241757226222	140.88090798506929	313.32321335857705	157.61636815562005	265.8322438696311	250.80418383028658	136.18934857770657	177.8506012913663	355.4641825173341
hexR	P46118	24.766939515111964	94.09931038319306	93.61298803436709	32.8456619955294	56.14111983754357	72.65834308958631	77.90280492901991	77.20403394164164	75.35123288605595	88.35418538415051	60.90270070519136	52.33780349135549	32.24320079723801	10.498394326045362	7.454181855130717	13.265795600968838	10.259999101739826	49.18130327779426	82.29494827997608	51.10483053494632	65.1099136451227	70.39212381972561
tusB	P45530	184.041352	198.5785808	NA	122.3700594	106.0367577	181.3276125	94.50915671	134.8874828	151.7702881	180.7268415	172.0682764	130.1811851	176.1961805	170.5190043	149.903676	178.7736559	199.4607152	NA	NA	92.38109422	119.7809173	NA
uppS	P60472	31.39994965	118.5367012	NA	10.53717934	5.519858983	26.44491115	26.02095936	11.00130484	12.21151812	21.24803108	29.26412398	4.30306205	6.21727357	1.483411033	17.34378601	12.40420147	22.44383034	NA	NA	4.5475744	22.38740278	NA
ycdB	P31545	10.44601804	2.537525132	NA	0.340794575	5.495770278	1.410104068	1.017629407	1.255056984	2.125296424	0.007138481	7.607978085	0.160389266	7.66317386	1.531349755	0.767515904	0.804688016	11.97682136	NA	NA	0.489327671	0.640340407	NA
yfdI	P76507	113.6589014690016	311.0840926461635	191.41336423487033	40.54543384469659	70.57128618510639	103.09261858209358	70.41970224528283	54.53344737426396	160.70139835215448	120.97533285524862	86.25872454640455	40.881167909219734	26.816958461565406	23.018885459584546	52.76607891164445	50.315136309025824	42.80992275823709	57.45318591164607	41.098032204642344	26.225892781631273	42.60292137356209	80.49840458658174
mdtK	P37340	7.644037783901476	15.774165456491595	9.54233206816669	3.7889538530729228	2.034600077813536	13.600781427124895	10.811100475802455	4.623953030633267	16.515526241306393	10.439965586060369	10.330042360398616	10.477943464535711	21.35780334424201	12.673698603211374	16.29458189305719	10.810483089835733	20.310597741849328	11.94633726550331	5.974748838762575	3.6209480967256846	7.100333455104691	11.776779596130377
amiD	P75820	54.406072627662745	58.45193255421646	63.44302056272442	50.14438335411446	47.23327623738819	49.97552968041581	46.74231017372927	42.43070723083552	40.5434243594194	53.18759240478514	39.205852344829616	43.81016779955122	52.78368276002398	67.22784296065785	68.14489330241925	38.86039624122576	52.29453774442868	39.6500225972731	46.15706270089103	58.465674823645244	40.97785256752747	29.32940525814386
tolR	P0ABV6	173.8194822821931	216.07315677407513	84.78654836390298	57.447699305089074	94.72601111078171	134.2911770936815	105.99466943664446	111.70084283572358	95.27639907836031	60.480377862093995	47.46234422112628	42.147758974289665	110.63526736427204	121.9626971664327	151.94749243274845	280.4724907729845	214.450509275865	151.65012049670815	103.66063206750874	66.14754399875463	98.67742292227692	178.69978083846013
yajC	P0ADZ7	5020.876380371661	7450.635686661408	8015.076867793158	2870.0654007523485	4554.704708750184	5459.155074195958	5363.6093728134865	5750.005487581227	3276.6021903035635	2991.4184796860404	2836.2688005297227	2475.6680380481257	2396.4910698932727	2183.9280022946955	4423.982275925619	5292.669929778491	4155.005856276119	5069.957815904341	4251.952783277139	3537.4879650443286	4590.744899192386	5367.426714998584
nfrA	P31600	0.362738574	0.581629966	NA	0.081015037	0	0.098075535	0.017606475	0.128315242	0.192872025	0.024715306	0.597562065	0.974265426	0.055709079	0.452879732	0.302795636	0.152203045	0.509140556	NA	NA	0.000375045	0.02663984	NA
baeS	P30847	9.168720830938602	14.575970592470199	8.490359452330743	20.387489454365898	14.09005456923706	11.974832949446439	15.550782977124843	10.364504159232673	12.731896410768844	12.783164874861928	9.97641006638749	11.040766785452893	5.469005892025837	5.560198117082236	7.405327042975602	23.036060356816204	9.305332238393262	13.016142389590701	15.725253860363448	8.802481046554584	13.048356036710574	17.40208554997155
bolA	P0ABE2	279.3264086521874	744.3964627152336	291.80742696102635	141.4288000567469	182.33709860350936	201.96835578037403	229.58867869549093	123.65690348676034	201.34546567479524	176.82969376209883	139.09284916167545	132.46552072020805	447.43576900013255	399.8999339240497	275.33208168075413	495.7894811184717	242.16323138368315	212.9832224201756	136.83168027671334	148.25738921275388	120.66135050394358	165.3496277509845
cheY	P0AE67	27.82105735058306	20.390024048660663	84.71144941180526	20.956517670430767	35.38109748677863	135.4831809834051	21.443157938323026	17.143287304703268	135.5732734335012	368.7694437437233	114.84891564589486	22.223392888665767	22.325142930507916	4.384137453957256	44.27134696309157	26.668542536753073	48.72727952394539	26.989653166014985	42.111873908991015	23.75202238128882	43.317576741957	38.896921168001306
kdpD	P21865	2.843091942662411	1.7695933801680428	1.2487956906340905	2.1613838371447	2.207031445440932	2.124593186234948	2.69249427789064	3.426246812006081	4.5155440815502095	4.139420222885204	5.787075983212644	6.002664554622004	0.6712775159816242	1.5700820189998845	3.3651872543867865	4.964388665076371	3.7524002383724935	4.347326076165776	3.7854122914066157	2.9858407889926033	2.057754137283054	4.115096211504285
phoQ	P23837	12.049230872745955	31.60536351544885	14.313147089839417	14.747872888264952	14.365203705055773	20.34604759727523	14.806213305641629	18.65478839492835	17.782019821190328	22.458809001756155	21.009798931586182	22.73930988740743	4.910220931579125	6.479420659077349	8.631054200397926	11.905287318962833	11.072299508079386	15.500480995174504	22.26844158610723	14.202665041618854	23.915010826560007	21.90808518269613
atoC	Q06065	2.0691347152432575	11.504158913042465	8.039485278741415	7.838814928994888	6.699508608300291	3.2376851532575657	5.335186534420782	4.607682258985517	12.411219246023006	17.450822808968507	17.696464430492973	16.47088479298104	0.3280569811221426	0.882288347141867	2.0647513714068135	5.274926300823761	4.438155379166853	5.333265211406606	5.611258640131955	2.767487994816443	6.280619154738217	5.180455048731884
mazE	P0AE72	29.85913262	43.67640248	NA	21.99101464	32.90639461	29.17556707	13.40986156	14.57672235	30.73425653	14.41643585	19.79839605	22.09798615	49.67696154	47.99781186	22.29376172	25.40704283	34.79160032	NA	NA	16.44828284	26.30815027	NA
rssB	P0AEV1	13.455806836692853	4.838909515209112	3.6529149589323207	11.270927508978556	13.315591313673078	17.21479873835436	14.320828917989699	10.49834485710953	9.871907711326488	10.913946492605369	10.62292539100415	9.071657929676478	6.671536415326113	6.971488141852323	11.85084835084523	17.783933969165638	23.406855384602455	12.714659076451026	15.015725409231676	20.294216725541208	16.889290980550925	12.263298947154485
basR	P30843	13.429504704748394	21.13027529883585	10.579059764751033	12.048690031391647	33.28889421257465	12.981502679079725	42.74119556071195	26.95185909274234	19.1847062080712	23.38191028796404	22.572105622864207	32.017357457030435	9.65792625474729	8.479785201137572	7.529202167816825	11.321086930075836	15.188624738515104	24.22506548002118	24.21563403231849	44.76549948302166	20.974934999744683	17.15554170392912
uhpA	P0AGA6	39.473646112634086	62.17805473413415	44.163624813647836	40.563676950949514	35.65837952287513	35.7104810968805	37.17296722586734	32.412550042626236	29.138727243014618	27.41527766131891	25.504240801291093	21.18365257568317	3.1158095088646425	2.21566130737729	38.40868766297081	26.30453245517059	16.761367252917896	29.595849387257605	33.65833668749225	26.259519847913214	6.159005775978424	22.99678009170794
yedQ	P76330	6.570838134203988	11.351171501157507	7.032194004083077	12.591143731380313	7.144342161991821	9.175019671587089	6.050635252394637	6.356483766324999	14.953382035933783	17.981745764255162	15.664084667483051	17.228330860305935	9.725033051007813	9.936295622853788	6.074210490555257	9.434417925698304	7.509450575003671	10.002208013760818	11.030349249981153	7.810333121915439	13.207573574040323	20.617334111520783
yhjK	P37649	3.0100279944102257	4.108189587894715	4.0214781745915085	3.8893069035125323	4.097122187305246	5.102300734305263	3.112443900942205	5.323576489992817	9.661169485625363	8.838615576597999	7.995378733920779	11.23551461191824	3.501668055863157	4.7272262115231305	3.4284656398648528	5.1067617922648365	2.830349691292886	0.6473398258848736	4.058963421693542	4.766370922350928	4.729860915977225	2.8282323776030336
creA	P0AE91	245.5875989943655	442.7030080400726	346.35009243184044	139.04924757460861	179.98202252466552	181.6527432215135	209.30452013734276	200.16433934933414	236.88906230761955	235.62038518765297	192.9203227291081	242.6383809417635	171.31108043706593	170.293856689085	270.83375976205417	451.94293786804536	246.6590731759565	215.5879128807035	182.52814029314055	213.25152757557885	194.87324929180645	244.20564365966635
dedD	P09549	39.632688978621374	84.20267329437326	62.76504620697638	20.559117607916804	29.717439151585733	40.692454890290456	35.33102737002901	33.83304111090445	29.697780262987735	23.83030829504559	27.03590613098756	26.811365468148864	8.178706935185364	1.1471757057220546	37.019459972551246	55.60626620173217	33.853111676434516	20.6329571718578	28.268934690322208	36.05049549048294	28.872807341040428	29.873163338847004
phnB	P16681	27.09481904001118	36.75594180744684	28.280932923347464	46.09109873985412	47.82988678760741	72.3795002942025	32.5137087111593	28.18530522115639	23.437842534075596	33.77028982652333	53.43270592255255	79.13513506872906	68.2709981180448	159.2367715422057	31.534244358586992	14.65027805306618	60.55805626185878	18.55450669555517	30.655789409075883	100.24677058323915	19.926474561585064	14.716301120523163
slyX	P0A8R4	281.73892712898515	450.4785930433201	262.746494152386	130.24054564793863	244.95404402106942	171.102703556635	233.98955040060122	250.95914370358642	173.24170905936532	145.689970073715	90.72891632843267	79.54935278485931	98.50444846912184	110.85127092160549	214.7638481951574	310.6826522443204	168.24831905882704	141.8858371210985	132.6191358008033	143.25070030175223	182.71394497971164	109.50846503934875
yafK	P0AA99	80.39050891526973	14.933137853060336	14.695982259843667	21.97072764363679	32.20258697942214	40.74511939964856	50.85322125877117	48.203064365656154	38.849708455331246	26.03860300631444	18.63313480192118	5.84620817554983	21.286632404896945	14.188613332942476	26.776907330644192	67.93371448417871	22.349605340546983	91.6135837311375	64.55411925223086	30.21537897121511	48.051109288259774	78.7314713043895
yaiE	P0C037	1344.9990575621282	954.4003918434549	1415.3498308643245	556.2754941402535	1278.3431184958797	1368.5978578326353	1772.2178276543173	1348.7052757775084	1229.353605492822	1100.9968970793082	983.97508965471	682.0253869721724	1073.9968623647499	780.7379412174611	1670.0549796653866	799.1427512741775	1064.2245065650618	1632.1854196507988	1314.7451455000553	1005.3670340209173	1019.8798248690621	1558.6855126135497
ybjX	P75829	2.669574134313484	21.695507642131545	7.971191057690126	1.4246076593722115	2.4240915531079366	2.201639765105157	2.1849774761190544	0.893841803362728	1.350836874126017	3.0810237893578107	1.1077471901969123	1.3696663684016988	0.04878836759784093	0.04605596726986589	0.41605047283602886	0.3557297969349302	0.8642567177850802	0.5419310974067671	0.6891574418409468	0.3341713262608367	1.5685232967670943	1.5174003044184667
yccF	P0AB12	267.70070353446346	540.2056477733556	307.4737947571137	83.21014572050844	153.53989121306367	263.24263331207607	228.5141969812567	123.13664181064627	392.36120638344573	331.7705592459192	282.35045452049883	312.81821626582246	162.42096183293071	125.66664547025489	256.8649123055631	341.40114579015227	315.0410449482615	295.48890251446176	151.80111029645659	144.7924592801864	195.34044624084018	341.3823732991537
ycfS	P75954	20.158654607176842	24.683200622884375	56.79412072483553	12.435774386255801	31.40169184353358	5.460343836271056	42.0769909625251	34.843947487819534	2.8098134493169518	2.9941772110872824	1.0611031795799772	1.21866650905283	0.05904242123713347	0.15932772459365863	0.48047343185650615	0.9760661867964027	1.6731202884391525	0.8864504253069224	23.43522219940776	1.3436202969817614	31.856720757731875	6.901490963809062
ycgB	P29013	4.665290208088521	35.71966374848255	6.212295995548085	8.0726923971484	9.629016446188064	7.791625952859419	10.876105171157212	5.288533414397145	7.521057624932695	8.57024799447967	13.420352871727328	16.957335989178684	8.278927544679153	6.3890591826615895	6.395378843511186	5.442766770833127	17.21680887943893	6.632399782164773	7.129125159676653	9.276832046818063	6.6535076671705715	5.636603537668209
ydcH	P0ACW6	0.7521100316015376	44.19476369631494	2.1754285867375596	40.92503540113799	12.343405550895048	1.4581286811270955	5.987282567751421	5.419239102852367	6.651941818513648	14.616771961699296	33.50166376760026	9.13425930968225	23.148483068320864	50.96576462574107	2.1826913031983106	2.8267061603120816	0.5907525252979174	8.439012446216564	18.47731139804084	21.151717079998516	17.430636118551956	11.99101399962782
yebG	P0ACY9	296.47679692124547	831.5759992800986	732.6100861993464	79.78814262294524	130.9493894491765	252.64301144585488	209.76179822899914	200.4829097219718	157.85775614189114	108.6430598671549	62.38371457547996	23.299653156320193	2.680970277114259	4.50706299778229	186.98241132667698	317.51255460227105	78.42571290147131	172.1245317034596	141.79519172800005	48.385360127665834	151.2191457420196	178.1405986947137
yfcN	P0A8B2	74.29885425313469	69.28118062149237	75.84061627313737	43.62584011570007	58.06499419950371	59.14188578588353	59.27362276835873	61.9469919781203	58.99191202139287	45.60841197939442	43.068212310244114	33.23500017143148	11.124303463639967	42.191079760077905	106.96920390300693	79.24362916760509	72.43503105245227	83.88139864751679	50.52994294046882	24.890471125112832	55.33527543693876	62.04119492457845
ygaM	P0ADQ7	500.60050172829347	531.2110903425258	586.1678502597671	893.1208821161067	1061.5939785731136	627.0361298028179	679.9591568134998	428.294558238172	1245.895051040272	1145.4000393219865	1392.9495672334644	1118.8896197060558	1225.7502905748004	764.2128324581186	1669.245601639611	473.1498468328917	1454.9314389973497	461.4123524720568	630.2506654321116	1539.925721418572	467.2585101346644	454.2528676012228
yhjD	P37642	25.182345374284914	53.765088490014264	24.948406340915074	20.665756278697618	27.10865997546843	35.51763548721947	26.58740491782707	18.500980311530434	35.42560381765424	24.646476275311564	37.42858159825382	51.13585552784474	16.88898351853572	37.81381766220882	82.00139736830113	54.56990721878025	98.09615656609833	38.18002751172666	43.578391410296085	48.14792067178132	35.40557740089339	59.40622743344454
erpA	P0ACC3	3607.4190035168785	3853.087454988683	4823.892819320577	1790.0268501174307	2703.586519919312	2546.060740025901	3459.838407704819	2826.1262473926026	2189.5098104481262	1691.3139097090998	1177.6254378127257	992.9879606741268	390.7146072600492	377.6689397084842	2301.362179278813	4232.444840185798	2755.3110553156034	3127.2938893981695	2954.6155701784282	2139.3548623980632	3603.568931267301	3876.5796131683946
lsrG	P64461	3.8882865340283805	2.6056536164048714	1.3541706468964132	8.339864767772205	28.334278578296832	1.4970787293501442	3.3859494784196866	2.28895344847009	2.9821641410921673	2.521994592714081	12.228950499748322	21.49414943085776	1.5927532303173026	5.962736546120219	2.232599588779744	6.198247892865852	18.47110793286226	8.179911319698022	1.846028992357994	13.325672310785304	6.8970870571544385	9.52639437110675
nanM	P39371	6.555909022	39.50937351	NA	12.7853189	3.266832786	2.49791064	7.722755065	8.391024274	14.54143639	22.69278461	25.12306908	28.48985671	60.77176305	20.43333654	8.24566783	6.460459548	16.54709072	NA	NA	17.28350973	3.731196875	NA
rraB	P0AF90	1939.1621300136046	1905.3282657241543	2440.3119720463833	2027.4129561774764	1855.782881011135	1962.4183585019034	1616.7776257818218	1605.4757070354356	2453.255260841842	1905.7665077237066	1606.2678910714537	1420.685152287334	2648.21179664486	2487.723915295007	3056.588826663433	1901.4003043682264	3574.480882356982	2225.4767828395293	1499.3847495554953	1248.6736558386453	1455.064327370901	2044.665940653542
sufA	P77667	395.454465484986	343.22687305461943	385.4365894123102	203.58374687386342	152.5514364739843	196.2275772992927	216.8931925790099	191.26968719005578	243.43867320085957	143.6054956029156	125.43419132388726	78.51585328097991	142.99380440086736	101.49370379225293	1010.9762540266537	351.2689535644413	276.21124218897114	448.0074014848055	168.69132645030584	124.37236111644786	137.73513933495096	209.63492280652693
yacL	P0A8E5	170.5989285	251.8361708	NA	125.555253	115.9269022	191.9731609	95.06610142	92.31713989	130.759225	104.1746385	110.5577154	102.5795995	376.9478831	434.8962127	93.92721612	138.780365	130.3130778	NA	NA	91.6830957	103.7051247	NA
ybaA	P0AAQ6	75.2964716	77.8760359	NA	27.92939995	68.95905166	165.8227519	35.91335781	26.00477762	42.29108228	20.56013253	15.40383138	53.35904103	265.0266926	330.3949057	50.43858088	130.2742438	82.53946473	NA	NA	55.62943406	16.31090547	NA
ybdF	P0AAT2	176.632797	53.21440605	NA	47.32281985	55.76429606	48.45298976	51.53359094	15.39329691	48.44327658	15.07118913	3.263472039	56.02370114	82.05684672	75.60916173	46.99656719	72.18859797	58.95299357	NA	NA	25.36813186	32.71801335	NA
yciU	P0A8L7	140.1436115	136.5605982	NA	92.02202274	84.09920598	112.918315	82.38573464	55.64354601	62.00596883	124.2123423	40.82591178	22.41533721	4.023682603	21.42460313	67.51752425	61.48942836	24.60383078	NA	NA	64.73360827	194.2680428	NA
ymbA	P0AB10	84.46990310391786	141.0330102716295	116.65958855992317	60.11754107441266	67.14840512677272	78.24824807657653	60.68640098648219	53.59144767764495	48.571663374554255	51.282631531014765	61.90461774009509	57.16713330879284	42.638583521410055	56.30751484893513	78.31365311562604	79.24432421715427	105.71809935335246	42.82185349323634	50.00152631407261	46.021814654747175	64.21993347571892	55.442392116474174
yqcC	Q46919	137.46942108145132	352.3013243319088	257.02294708681535	77.72590181830593	87.6141394711273	68.19638022200566	87.847884670606	77.75617745678332	56.79202884209055	49.957031149395526	30.703939703220353	27.693621936176516	2.1483071503175455	0.5664991487973786	92.64066280664663	69.43383200763493	112.22931700345508	113.68842404927847	98.88969492304213	57.42056598448077	114.90259852934095	97.02707968546756
yqjA	P0AA63	37.164047943578275	16.92410026755179	11.903515084533257	18.02230428132508	24.825521785765392	10.168843031888354	53.182011410208	64.14728438672427	24.858977299428435	22.49459252174602	14.195713817938364	17.22121864531807	4.372534173179905	5.639328559191661	12.200427469703392	25.195357627517634	8.147408182726945	37.43630992722737	59.076205880163194	21.423904834521178	39.62892250750984	79.26104577495015
yqjE	P64585	12.12165979476888	25.11762659367322	14.0391744785754	14.835359098258047	20.403189666138	16.658673651689373	19.90068934622147	10.469599286249073	15.086226414984134	15.250359635988648	26.609300878063575	16.55178350311913	2.396244681785396	0.1615577455821741	12.268096310122825	20.44180824289279	8.06222832987353	3.7632523274967893	19.403839640082662	8.244898256754514	4.19190906474429	10.582768412922961
ytfP	P0AE48	1077.7642952318736	1217.190161965697	919.2130865518805	506.84084067130203	770.4457994885353	873.4700650807007	1161.314509528845	515.3340601700477	633.5167938963192	415.41511928533595	499.7815155070893	305.94315485144233	474.0227109961523	626.6786476369829	672.896971773416	1031.5858325088918	1359.78397816661	857.1539114135306	625.8425664977939	660.4037304859465	894.8018016598867	1307.8436491157383
yjiX	P0ADC8	24.34192751	177.3512481	NA	1.649915362	7.800512024	37.7971323	1.220532258	79.91623164	0.73116835	142.2736307	1.811257616	1.458522996	10.46546273	7.306140477	4.670465514	1.956969576	3.268799812	NA	NA	1.112627465	0.919996169	NA
yqiB	P0ADU7	14.28327405	37.78909694	NA	2.138340553	16.45959754	7.29364512	14.1281936	4.457086344	5.462933411	2.043125986	4.688887757	0.976262979	2.076197112	4.454721643	11.73070113	30.27475835	23.70880093	NA	NA	1.454255239	4.80928357	NA
rcnB	P64534	444.43658311459274	882.8475491860485	606.9024753790421	365.3564212058115	415.1195497863281	488.77579174131364	437.2160415113352	463.83217895614905	422.8893008297753	348.3727540806594	353.31897836497234	285.12564918081597	527.4761760341048	412.36708098260925	604.7514418747539	670.4560780935728	783.4924394275714	440.9597397465343	368.7892703526225	391.296737317326	392.6477378803352	469.92628477371824
