# Created from running fit_sim_data_1.py with the --optimize_trna_charging_kinetics option, on Fri May 15 12:41:34 2026.
"synthetase_id"	"sweep_level"	"iteration"	"objective"	"k_cat (1/units.s)"	"K_M_amino_acid (units.umol/units.L)"	"K_M_trna"	"f_free"	"f_free_at_min"
"PHES-CPLX[c]"	3	47	3.6077550319540285e-07	6875.019105155459	57.02919288441611	{"pheU-tRNA[c]": 325.75092718562644, "pheV-tRNA[c]": 325.75092718562644}	{"pheU-tRNA[c]__basal": 0.2522288211486532, "pheV-tRNA[c]__basal": 0.2522288211486532, "pheU-tRNA[c]__with_aa": 0.3766695113604909, "pheV-tRNA[c]__with_aa": 0.3766695113604909}	{"pheU-tRNA[c]__basal": 0.65393830073714, "pheV-tRNA[c]__basal": 0.65393830073714, "pheU-tRNA[c]__with_aa": 0.8904486828243392, "pheV-tRNA[c]__with_aa": 0.8904486828243392}
"PHES-CPLX[c]"	3	48	7.955907633426616e-08	1693.7833230790793	141.26068408411385	{"pheU-tRNA[c]": 50.293144002280386, "pheV-tRNA[c]": 50.293144002280386}	{"pheU-tRNA[c]__basal": 0.26517266771946674, "pheV-tRNA[c]__basal": 0.26517266771946674, "pheU-tRNA[c]__with_aa": 0.3426102244135533, "pheV-tRNA[c]__with_aa": 0.3426102244135533}	{"pheU-tRNA[c]__basal": 0.7116317733891641, "pheV-tRNA[c]__basal": 0.7116317733891641, "pheU-tRNA[c]__with_aa": 0.8432761868243212, "pheV-tRNA[c]__with_aa": 0.8432761868243212}
"PHES-CPLX[c]"	3	49	3.126909163021832e-07	553.3870733448952	119.38092549504722	{"pheU-tRNA[c]": 16.79653478495001, "pheV-tRNA[c]": 16.79653478495001}	{"pheU-tRNA[c]__basal": 0.25468220928774293, "pheV-tRNA[c]__basal": 0.25468220928774293, "pheU-tRNA[c]__with_aa": 0.34596261418662055, "pheV-tRNA[c]__with_aa": 0.34596261418662055}	{"pheU-tRNA[c]__basal": 0.7406793267889975, "pheV-tRNA[c]__basal": 0.7406793267889975, "pheU-tRNA[c]__with_aa": 0.9463770062296861, "pheV-tRNA[c]__with_aa": 0.9463770062296861}
"PHES-CPLX[c]"	3	50	4.6923267386204844e-07	17967.364451201724	163.04140244192502	{"pheU-tRNA[c]": 446.54343386530934, "pheV-tRNA[c]": 446.54343386530934}	{"pheU-tRNA[c]__basal": 0.23903490928370658, "pheV-tRNA[c]__basal": 0.23903490928370658, "pheU-tRNA[c]__with_aa": 0.2989311211718706, "pheV-tRNA[c]__with_aa": 0.2989311211718706}	{"pheU-tRNA[c]__basal": 0.6186036459001434, "pheV-tRNA[c]__basal": 0.6186036459001434, "pheU-tRNA[c]__with_aa": 0.7042846952388269, "pheV-tRNA[c]__with_aa": 0.7042846952388269}
"PHES-CPLX[c]"	3	51	5.80149377888927e-07	15162.71633274294	72.92745099367579	{"pheU-tRNA[c]": 553.267549539756, "pheV-tRNA[c]": 553.267549539756}	{"pheU-tRNA[c]__basal": 0.21740696710516721, "pheV-tRNA[c]__basal": 0.21740696710516721, "pheU-tRNA[c]__with_aa": 0.3115948047413796, "pheV-tRNA[c]__with_aa": 0.3115948047413796}	{"pheU-tRNA[c]__basal": 0.5620320525002022, "pheV-tRNA[c]__basal": 0.5620320525002022, "pheU-tRNA[c]__with_aa": 0.7335873825992919, "pheV-tRNA[c]__with_aa": 0.7335873825992919}
"PHES-CPLX[c]"	3	52	4.953333055061081e-07	1078.520973449644	69.74633548194873	{"pheU-tRNA[c]": 47.050184714848555, "pheV-tRNA[c]": 47.050184714848555}	{"pheU-tRNA[c]__basal": 0.26050793871104444, "pheV-tRNA[c]__basal": 0.26050793871104444, "pheU-tRNA[c]__with_aa": 0.38141319491441134, "pheV-tRNA[c]__with_aa": 0.38141319491441134}	{"pheU-tRNA[c]__basal": 0.7005875822537223, "pheV-tRNA[c]__basal": 0.7005875822537223, "pheU-tRNA[c]__with_aa": 0.9476665478317923, "pheV-tRNA[c]__with_aa": 0.9476665478317923}
"PHES-CPLX[c]"	3	53	3.485724155114931e-07	6851.295017261519	90.7866911953249	{"pheU-tRNA[c]": 288.97810039108595, "pheV-tRNA[c]": 288.97810039108595}	{"pheU-tRNA[c]__basal": 0.2826342643262774, "pheV-tRNA[c]__basal": 0.2826342643262774, "pheU-tRNA[c]__with_aa": 0.3908699424497811, "pheV-tRNA[c]__with_aa": 0.3908699424497811}	{"pheU-tRNA[c]__basal": 0.7338903432149119, "pheV-tRNA[c]__basal": 0.7338903432149119, "pheU-tRNA[c]__with_aa": 0.9253088817188648, "pheV-tRNA[c]__with_aa": 0.9253088817188648}
"PHES-CPLX[c]"	3	54	1.9605518234139463e-07	5184.528014222361	69.17567716895817	{"pheU-tRNA[c]": 171.77523114867674, "pheV-tRNA[c]": 171.77523114867674}	{"pheU-tRNA[c]__basal": 0.1930400001677637, "pheV-tRNA[c]__basal": 0.1930400001677637, "pheU-tRNA[c]__with_aa": 0.2796631862457754, "pheV-tRNA[c]__with_aa": 0.2796631862457754}	{"pheU-tRNA[c]__basal": 0.5017935931154209, "pheV-tRNA[c]__basal": 0.5017935931154209, "pheU-tRNA[c]__with_aa": 0.6633137068775018, "pheV-tRNA[c]__with_aa": 0.6633137068775018}
"PHES-CPLX[c]"	3	55	4.1983485281523846e-08	354.95914137846745	107.76658049586993	{"pheU-tRNA[c]": 8.917515294458262, "pheV-tRNA[c]": 8.917515294458262}	{"pheU-tRNA[c]__basal": 0.20502611269222226, "pheV-tRNA[c]__basal": 0.20502611269222226, "pheU-tRNA[c]__with_aa": 0.28898287544210455, "pheV-tRNA[c]__with_aa": 0.28898287544210455}	{"pheU-tRNA[c]__basal": 0.6385584401121582, "pheV-tRNA[c]__basal": 0.6385584401121582, "pheU-tRNA[c]__with_aa": 0.8739632818850968, "pheV-tRNA[c]__with_aa": 0.8739632818850968}
"PHES-CPLX[c]"	3	56	6.435457933635237e-08	463.2726325806469	42.52177943516939	{"pheU-tRNA[c]": 19.747924687668377, "pheV-tRNA[c]": 19.747924687668377}	{"pheU-tRNA[c]__basal": 0.21128645096959406, "pheV-tRNA[c]__basal": 0.21128645096959406, "pheU-tRNA[c]__with_aa": 0.34087953758026796, "pheV-tRNA[c]__with_aa": 0.34087953758026796}	{"pheU-tRNA[c]__basal": 0.5921263980417606, "pheV-tRNA[c]__basal": 0.5921263980417606, "pheU-tRNA[c]__with_aa": 0.9080061007145382, "pheV-tRNA[c]__with_aa": 0.9080061007145382}
"PHES-CPLX[c]"	3	57	5.523575382300712e-08	972.9847747179404	95.01115694004007	{"pheU-tRNA[c]": 29.209050875124973, "pheV-tRNA[c]": 29.209050875124973}	{"pheU-tRNA[c]__basal": 0.212464826815612, "pheV-tRNA[c]__basal": 0.212464826815612, "pheU-tRNA[c]__with_aa": 0.29582554239644143, "pheV-tRNA[c]__with_aa": 0.29582554239644143}	{"pheU-tRNA[c]__basal": 0.5792196497448722, "pheV-tRNA[c]__basal": 0.5792196497448722, "pheU-tRNA[c]__with_aa": 0.746122126250283, "pheV-tRNA[c]__with_aa": 0.746122126250283}
"PHES-CPLX[c]"	3	60	1.1151165392633153e-07	2098.01365548381	103.09430845982303	{"pheU-tRNA[c]": 76.98822540860026, "pheV-tRNA[c]": 76.98822540860026}	{"pheU-tRNA[c]__basal": 0.2673765403515234, "pheV-tRNA[c]__basal": 0.2673765403515234, "pheU-tRNA[c]__with_aa": 0.36375378894384636, "pheV-tRNA[c]__with_aa": 0.36375378894384636}	{"pheU-tRNA[c]__basal": 0.707573465338209, "pheV-tRNA[c]__basal": 0.707573465338209, "pheU-tRNA[c]__with_aa": 0.8819026399459627, "pheV-tRNA[c]__with_aa": 0.8819026399459627}
"PHES-CPLX[c]"	3	61	5.071441895607434e-07	3610.1419581931823	128.96184622438375	{"pheU-tRNA[c]": 131.72841298018972, "pheV-tRNA[c]": 131.72841298018972}	{"pheU-tRNA[c]__basal": 0.30302040515962336, "pheV-tRNA[c]__basal": 0.30302040515962336, "pheU-tRNA[c]__with_aa": 0.39550046796803745, "pheV-tRNA[c]__with_aa": 0.39550046796803745}	{"pheU-tRNA[c]__basal": 0.7947025661155298, "pheV-tRNA[c]__basal": 0.7947025661155298, "pheU-tRNA[c]__with_aa": 0.9471314674270045, "pheV-tRNA[c]__with_aa": 0.9471314674270045}
"PHES-CPLX[c]"	3	62	7.698203244778427e-07	16533.43184213501	65.32391203902014	{"pheU-tRNA[c]": 734.4597251287458, "pheV-tRNA[c]": 734.4597251287458}	{"pheU-tRNA[c]__basal": 0.2509170422439779, "pheV-tRNA[c]__basal": 0.2509170422439779, "pheU-tRNA[c]__with_aa": 0.36619406398499876, "pheV-tRNA[c]__with_aa": 0.36619406398499876}	{"pheU-tRNA[c]__basal": 0.6484401232320995, "pheV-tRNA[c]__basal": 0.6484401232320995, "pheU-tRNA[c]__with_aa": 0.8617113175142226, "pheV-tRNA[c]__with_aa": 0.8617113175142226}
"PHES-CPLX[c]"	3	63	6.970417179357093e-07	19417.993749451503	117.64307240586454	{"pheU-tRNA[c]": 670.4311439640325, "pheV-tRNA[c]": 670.4311439640325}	{"pheU-tRNA[c]__basal": 0.2683117273944704, "pheV-tRNA[c]__basal": 0.2683117273944704, "pheU-tRNA[c]__with_aa": 0.3544343635269702, "pheV-tRNA[c]__with_aa": 0.3544343635269702}	{"pheU-tRNA[c]__basal": 0.693671803141241, "pheV-tRNA[c]__basal": 0.693671803141241, "pheU-tRNA[c]__with_aa": 0.8342250522547533, "pheV-tRNA[c]__with_aa": 0.8342250522547533}
"PHES-CPLX[c]"	3	64	7.480793296569837e-07	13497.67794268175	40.9553780686634	{"pheU-tRNA[c]": 709.1428965816228, "pheV-tRNA[c]": 709.1428965816228}	{"pheU-tRNA[c]__basal": 0.24488590926176268, "pheV-tRNA[c]__basal": 0.24488590926176268, "pheU-tRNA[c]__with_aa": 0.38371891630855387, "pheV-tRNA[c]__with_aa": 0.38371891630855387}	{"pheU-tRNA[c]__basal": 0.63284589678396, "pheV-tRNA[c]__basal": 0.63284589678396, "pheU-tRNA[c]__with_aa": 0.9032388899792045, "pheV-tRNA[c]__with_aa": 0.9032388899792045}
"PHES-CPLX[c]"	3	65	4.116197194827648e-08	485.1746160720087	290.73675582716373	{"pheU-tRNA[c]": 6.187967713098339, "pheV-tRNA[c]": 6.187967713098339}	{"pheU-tRNA[c]__basal": 0.2200856261113466, "pheV-tRNA[c]__basal": 0.2200856261113466, "pheU-tRNA[c]__with_aa": 0.26280454863283426, "pheV-tRNA[c]__with_aa": 0.26280454863283426}	{"pheU-tRNA[c]__basal": 0.7736254090965584, "pheV-tRNA[c]__basal": 0.7736254090965584, "pheU-tRNA[c]__with_aa": 0.8733358771226525, "pheV-tRNA[c]__with_aa": 0.8733358771226525}
"PHES-CPLX[c]"	3	66	3.2321687032441175e-07	6492.419408394542	98.73987789853342	{"pheU-tRNA[c]": 262.747757301086, "pheV-tRNA[c]": 262.747757301086}	{"pheU-tRNA[c]__basal": 0.2844178899995538, "pheV-tRNA[c]__basal": 0.2844178899995538, "pheU-tRNA[c]__with_aa": 0.387777055237919, "pheV-tRNA[c]__with_aa": 0.387777055237919}	{"pheU-tRNA[c]__basal": 0.7390945050235144, "pheV-tRNA[c]__basal": 0.7390945050235144, "pheU-tRNA[c]__with_aa": 0.9188045498656138, "pheV-tRNA[c]__with_aa": 0.9188045498656138}
"PHES-CPLX[c]"	3	67	1.2658027419009878e-07	2896.7516409890627	127.75304647599762	{"pheU-tRNA[c]": 95.75692428926513, "pheV-tRNA[c]": 95.75692428926513}	{"pheU-tRNA[c]__basal": 0.27358795900298843, "pheV-tRNA[c]__basal": 0.27358795900298843, "pheU-tRNA[c]__with_aa": 0.35806947186427707, "pheV-tRNA[c]__with_aa": 0.35806947186427707}	{"pheU-tRNA[c]__basal": 0.7206472208377203, "pheV-tRNA[c]__basal": 0.7206472208377203, "pheU-tRNA[c]__with_aa": 0.8620357130912012, "pheV-tRNA[c]__with_aa": 0.8620357130912012}
"PHES-CPLX[c]"	3	68	1.4376076374478366e-07	3618.7329183973725	124.68872881658491	{"pheU-tRNA[c]": 115.48211308131961, "pheV-tRNA[c]": 115.48211308131961}	{"pheU-tRNA[c]__basal": 0.2593679121466983, "pheV-tRNA[c]__basal": 0.2593679121466983, "pheU-tRNA[c]__with_aa": 0.3404535929340752, "pheV-tRNA[c]__with_aa": 0.3404535929340752}	{"pheU-tRNA[c]__basal": 0.6799878412465413, "pheV-tRNA[c]__basal": 0.6799878412465413, "pheU-tRNA[c]__with_aa": 0.8150535196604504, "pheV-tRNA[c]__with_aa": 0.8150535196604504}
"PHES-CPLX[c]"	3	69	9.565211081310178e-08	1604.098907215865	156.94276044868417	{"pheU-tRNA[c]": 48.323911917118785, "pheV-tRNA[c]": 48.323911917118785}	{"pheU-tRNA[c]__basal": 0.28958451937757873, "pheV-tRNA[c]__basal": 0.28958451937757873, "pheU-tRNA[c]__with_aa": 0.3679122737078323, "pheV-tRNA[c]__with_aa": 0.3679122737078323}	{"pheU-tRNA[c]__basal": 0.7815753120972767, "pheV-tRNA[c]__basal": 0.7815753120972767, "pheU-tRNA[c]__with_aa": 0.9108349629034718, "pheV-tRNA[c]__with_aa": 0.9108349629034718}
"PHES-CPLX[c]"	3	70	3.4450747290015805e-07	6484.486281220498	60.41150779756034	{"pheU-tRNA[c]": 305.8749330217839, "pheV-tRNA[c]": 305.8749330217839}	{"pheU-tRNA[c]__basal": 0.25766707423165885, "pheV-tRNA[c]__basal": 0.25766707423165885, "pheU-tRNA[c]__with_aa": 0.38134891884905314, "pheV-tRNA[c]__with_aa": 0.38134891884905314}	{"pheU-tRNA[c]__basal": 0.6683744935710085, "pheV-tRNA[c]__basal": 0.6683744935710085, "pheU-tRNA[c]__with_aa": 0.9020761209722795, "pheV-tRNA[c]__with_aa": 0.9020761209722795}
"PHES-CPLX[c]"	3	71	5.5874420079268344e-08	444.81657273316574	62.04583382669981	{"pheU-tRNA[c]": 16.396345115536977, "pheV-tRNA[c]": 16.396345115536977}	{"pheU-tRNA[c]__basal": 0.21567958737162943, "pheV-tRNA[c]__basal": 0.21567958737162943, "pheU-tRNA[c]__with_aa": 0.32930908318051727, "pheV-tRNA[c]__with_aa": 0.32930908318051727}	{"pheU-tRNA[c]__basal": 0.6167742587972639, "pheV-tRNA[c]__basal": 0.6167742587972639, "pheU-tRNA[c]__with_aa": 0.8970783431363185, "pheV-tRNA[c]__with_aa": 0.8970783431363185}
"PHES-CPLX[c]"	3	72	9.051995647118469e-08	1692.0584005942735	86.9010241766086	{"pheU-tRNA[c]": 62.92997952441314, "pheV-tRNA[c]": 62.92997952441314}	{"pheU-tRNA[c]__basal": 0.2467298228177587, "pheV-tRNA[c]__basal": 0.2467298228177587, "pheU-tRNA[c]__with_aa": 0.3462521495833501, "pheV-tRNA[c]__with_aa": 0.3462521495833501}	{"pheU-tRNA[c]__basal": 0.6552124296273211, "pheV-tRNA[c]__basal": 0.6552124296273211, "pheU-tRNA[c]__with_aa": 0.8441662297533783, "pheV-tRNA[c]__with_aa": 0.8441662297533783}
"PHES-CPLX[c]"	3	73	2.8834909344602717e-07	5234.709527382328	107.01050663909973	{"pheU-tRNA[c]": 207.32989821030995, "pheV-tRNA[c]": 207.32989821030995}	{"pheU-tRNA[c]__basal": 0.2921155038154219, "pheV-tRNA[c]__basal": 0.2921155038154219, "pheU-tRNA[c]__with_aa": 0.3930649092741811, "pheV-tRNA[c]__with_aa": 0.3930649092741811}	{"pheU-tRNA[c]__basal": 0.7609825818453703, "pheV-tRNA[c]__basal": 0.7609825818453703, "pheU-tRNA[c]__with_aa": 0.9340262828340644, "pheV-tRNA[c]__with_aa": 0.9340262828340644}
"PHES-CPLX[c]"	3	74	4.6851152428542207e-07	4679.106711617703	100.72305845035636	{"pheU-tRNA[c]": 192.06042934363535, "pheV-tRNA[c]": 192.06042934363535}	{"pheU-tRNA[c]__basal": 0.29238156195188386, "pheV-tRNA[c]__basal": 0.29238156195188386, "pheU-tRNA[c]__with_aa": 0.3976654303221745, "pheV-tRNA[c]__with_aa": 0.3976654303221745}	{"pheU-tRNA[c]__basal": 0.7623128795912235, "pheV-tRNA[c]__basal": 0.7623128795912235, "pheU-tRNA[c]__with_aa": 0.9461197072424474, "pheV-tRNA[c]__with_aa": 0.9461197072424474}
"PHES-CPLX[c]"	3	76	9.483026631555884e-08	1988.570199826498	119.43163221609792	{"pheU-tRNA[c]": 64.99328065164535, "pheV-tRNA[c]": 64.99328065164535}	{"pheU-tRNA[c]__basal": 0.26075409517635306, "pheV-tRNA[c]__basal": 0.26075409517635306, "pheU-tRNA[c]__with_aa": 0.34608549713587106, "pheV-tRNA[c]__with_aa": 0.34608549713587106}	{"pheU-tRNA[c]__basal": 0.6929546538404763, "pheV-tRNA[c]__basal": 0.6929546538404763, "pheU-tRNA[c]__with_aa": 0.8427141690919782, "pheV-tRNA[c]__with_aa": 0.8427141690919782}
"PHES-CPLX[c]"	3	77	1.6526495688719074e-07	3877.8945854447834	102.49890966517322	{"pheU-tRNA[c]": 138.3045744308535, "pheV-tRNA[c]": 138.3045744308535}	{"pheU-tRNA[c]__basal": 0.25702812723701574, "pheV-tRNA[c]__basal": 0.25702812723701574, "pheU-tRNA[c]__with_aa": 0.3487944789014123, "pheV-tRNA[c]__with_aa": 0.3487944789014123}	{"pheU-tRNA[c]__basal": 0.6718783542491048, "pheV-tRNA[c]__basal": 0.6718783542491048, "pheU-tRNA[c]__with_aa": 0.8324924771034904, "pheV-tRNA[c]__with_aa": 0.8324924771034904}
"PHES-CPLX[c]"	3	78	4.4288091434737143e-07	11356.565078428768	117.64387666002933	{"pheU-tRNA[c]": 409.92938789758716, "pheV-tRNA[c]": 409.92938789758716}	{"pheU-tRNA[c]__basal": 0.28089609895228085, "pheV-tRNA[c]__basal": 0.28089609895228085, "pheU-tRNA[c]__with_aa": 0.371269393997623, "pheV-tRNA[c]__with_aa": 0.371269393997623}	{"pheU-tRNA[c]__basal": 0.727738531399214, "pheV-tRNA[c]__basal": 0.727738531399214, "pheU-tRNA[c]__with_aa": 0.8761555345804363, "pheV-tRNA[c]__with_aa": 0.8761555345804363}
"PHES-CPLX[c]"	3	79	4.63943046856237e-08	764.1084372150264	127.57461033725791	{"pheU-tRNA[c]": 19.548605089091577, "pheV-tRNA[c]": 19.548605089091577}	{"pheU-tRNA[c]__basal": 0.21987869839851423, "pheV-tRNA[c]__basal": 0.21987869839851423, "pheU-tRNA[c]__with_aa": 0.2926543854642341, "pheV-tRNA[c]__with_aa": 0.2926543854642341}	{"pheU-tRNA[c]__basal": 0.6189713012145373, "pheV-tRNA[c]__basal": 0.6189713012145373, "pheU-tRNA[c]__with_aa": 0.765752689544629, "pheV-tRNA[c]__with_aa": 0.765752689544629}
"PHES-CPLX[c]"	3	80	4.006458702076329e-07	9006.11388011539	107.61051582325354	{"pheU-tRNA[c]": 351.7697620194937, "pheV-tRNA[c]": 351.7697620194937}	{"pheU-tRNA[c]__basal": 0.2882344623801433, "pheV-tRNA[c]__basal": 0.2882344623801433, "pheU-tRNA[c]__with_aa": 0.38696062165454626, "pheV-tRNA[c]__with_aa": 0.38696062165454626}	{"pheU-tRNA[c]__basal": 0.747507052110207, "pheV-tRNA[c]__basal": 0.747507052110207, "pheU-tRNA[c]__with_aa": 0.9144340154582334, "pheV-tRNA[c]__with_aa": 0.9144340154582334}
"PHES-CPLX[c]"	3	81	7.592764870648366e-08	1152.9371463445564	37.730300079942644	{"pheU-tRNA[c]": 49.525027361941234, "pheV-tRNA[c]": 49.525027361941234}	{"pheU-tRNA[c]__basal": 0.19797794402521593, "pheV-tRNA[c]__basal": 0.19797794402521593, "pheU-tRNA[c]__with_aa": 0.3176929280442014, "pheV-tRNA[c]__with_aa": 0.3176929280442014}	{"pheU-tRNA[c]__basal": 0.52607094237819, "pheV-tRNA[c]__basal": 0.52607094237819, "pheU-tRNA[c]__with_aa": 0.779652429817737, "pheV-tRNA[c]__with_aa": 0.779652429817737}
"PHES-CPLX[c]"	3	82	5.855432922250395e-07	13041.586633954563	80.15479225403142	{"pheU-tRNA[c]": 552.1118691748864, "pheV-tRNA[c]": 552.1118691748864}	{"pheU-tRNA[c]__basal": 0.2647511808536414, "pheV-tRNA[c]__basal": 0.2647511808536414, "pheU-tRNA[c]__with_aa": 0.3735729347125481, "pheV-tRNA[c]__with_aa": 0.3735729347125481}	{"pheU-tRNA[c]__basal": 0.6848865335116899, "pheV-tRNA[c]__basal": 0.6848865335116899, "pheU-tRNA[c]__with_aa": 0.8801548913487017, "pheV-tRNA[c]__with_aa": 0.8801548913487017}
"PHES-CPLX[c]"	3	83	7.255150296615961e-07	22407.087634023683	90.73662848254216	{"pheU-tRNA[c]": 699.4035011853617, "pheV-tRNA[c]": 699.4035011853617}	{"pheU-tRNA[c]__basal": 0.20842349066714838, "pheV-tRNA[c]__basal": 0.20842349066714838, "pheU-tRNA[c]__with_aa": 0.28781826124910936, "pheV-tRNA[c]__with_aa": 0.28781826124910936}	{"pheU-tRNA[c]__basal": 0.5384062441639574, "pheV-tRNA[c]__basal": 0.5384062441639574, "pheU-tRNA[c]__with_aa": 0.6768633170040681, "pheV-tRNA[c]__with_aa": 0.6768633170040681}
"PHES-CPLX[c]"	3	84	6.805816774376064e-08	738.1311472709518	41.08484871866495	{"pheU-tRNA[c]": 33.44784952176477, "pheV-tRNA[c]": 33.44784952176477}	{"pheU-tRNA[c]__basal": 0.21763090672122484, "pheV-tRNA[c]__basal": 0.21763090672122484, "pheU-tRNA[c]__with_aa": 0.34796914807120344, "pheV-tRNA[c]__with_aa": 0.34796914807120344}	{"pheU-tRNA[c]__basal": 0.5897546931309033, "pheV-tRNA[c]__basal": 0.5897546931309033, "pheU-tRNA[c]__with_aa": 0.8794086582688326, "pheV-tRNA[c]__with_aa": 0.8794086582688326}
"PHES-CPLX[c]"	3	85	4.9434046968020545e-08	514.494159114654	29.95236054109442	{"pheU-tRNA[c]": 21.761622692603922, "pheV-tRNA[c]": 21.761622692603922}	{"pheU-tRNA[c]__basal": 0.18520227193163086, "pheV-tRNA[c]__basal": 0.18520227193163086, "pheU-tRNA[c]__with_aa": 0.31153658902575593, "pheV-tRNA[c]__with_aa": 0.31153658902575593}	{"pheU-tRNA[c]__basal": 0.5098969674496124, "pheV-tRNA[c]__basal": 0.5098969674496124, "pheU-tRNA[c]__with_aa": 0.8110332266382907, "pheV-tRNA[c]__with_aa": 0.8110332266382907}
"PHES-CPLX[c]"	3	86	4.853412582499358e-08	808.5405163494817	116.55681185090356	{"pheU-tRNA[c]": 21.849926090878835, "pheV-tRNA[c]": 21.849926090878835}	{"pheU-tRNA[c]__basal": 0.21832226203234503, "pheV-tRNA[c]__basal": 0.21832226203234503, "pheU-tRNA[c]__with_aa": 0.29466799681933564, "pheV-tRNA[c]__with_aa": 0.29466799681933564}	{"pheU-tRNA[c]__basal": 0.6083315961668666, "pheV-tRNA[c]__basal": 0.6083315961668666, "pheU-tRNA[c]__with_aa": 0.7622788584787122, "pheV-tRNA[c]__with_aa": 0.7622788584787122}
"PHES-CPLX[c]"	3	87	2.8250540030984227e-07	7188.210311251481	122.24206301272828	{"pheU-tRNA[c]": 250.80093237144408, "pheV-tRNA[c]": 250.80093237144408}	{"pheU-tRNA[c]__basal": 0.27859035985557973, "pheV-tRNA[c]__basal": 0.27859035985557973, "pheU-tRNA[c]__with_aa": 0.36611025474379827, "pheV-tRNA[c]__with_aa": 0.36611025474379827}	{"pheU-tRNA[c]__basal": 0.7241118077703061, "pheV-tRNA[c]__basal": 0.7241118077703061, "pheU-tRNA[c]__with_aa": 0.8673229184207865, "pheV-tRNA[c]__with_aa": 0.8673229184207865}
"PHES-CPLX[c]"	3	88	5.623740628900525e-08	981.5121434228405	136.9610744710738	{"pheU-tRNA[c]": 27.53168088663528, "pheV-tRNA[c]": 27.53168088663528}	{"pheU-tRNA[c]__basal": 0.2498245924843935, "pheV-tRNA[c]__basal": 0.2498245924843935, "pheU-tRNA[c]__with_aa": 0.32689328522046385, "pheV-tRNA[c]__with_aa": 0.32689328522046385}	{"pheU-tRNA[c]__basal": 0.6909633661857606, "pheV-tRNA[c]__basal": 0.6909633661857606, "pheU-tRNA[c]__with_aa": 0.8353202126854669, "pheV-tRNA[c]__with_aa": 0.8353202126854669}
"PHES-CPLX[c]"	3	89	6.013838386466863e-08	531.6449427375251	96.23522327259246	{"pheU-tRNA[c]": 17.11349463687278, "pheV-tRNA[c]": 17.11349463687278}	{"pheU-tRNA[c]__basal": 0.23635236903045537, "pheV-tRNA[c]__basal": 0.23635236903045537, "pheU-tRNA[c]__with_aa": 0.3334232402687016, "pheV-tRNA[c]__with_aa": 0.3334232402687016}	{"pheU-tRNA[c]__basal": 0.6796067937138545, "pheV-tRNA[c]__basal": 0.6796067937138545, "pheU-tRNA[c]__with_aa": 0.9039299061752649, "pheV-tRNA[c]__with_aa": 0.9039299061752649}
"PHES-CPLX[c]"	3	90	8.785365077245353e-07	18710.403279903137	82.65604415174924	{"pheU-tRNA[c]": 823.4577935152377, "pheV-tRNA[c]": 823.4577935152377}	{"pheU-tRNA[c]__basal": 0.2795207737094563, "pheV-tRNA[c]__basal": 0.2795207737094563, "pheU-tRNA[c]__with_aa": 0.39221111127700864, "pheV-tRNA[c]__with_aa": 0.39221111127700864}	{"pheU-tRNA[c]__basal": 0.7223017170303223, "pheV-tRNA[c]__basal": 0.7223017170303223, "pheU-tRNA[c]__with_aa": 0.9228028482734234, "pheV-tRNA[c]__with_aa": 0.9228028482734234}
"PHES-CPLX[c]"	3	91	4.421799430729998e-08	564.5241617554362	100.96215936159172	{"pheU-tRNA[c]": 16.207051385371205, "pheV-tRNA[c]": 16.207051385371205}	{"pheU-tRNA[c]__basal": 0.21619732561870014, "pheV-tRNA[c]__basal": 0.21619732561870014, "pheU-tRNA[c]__with_aa": 0.3018992942917969, "pheV-tRNA[c]__with_aa": 0.3018992942917969}	{"pheU-tRNA[c]__basal": 0.6192017764144453, "pheV-tRNA[c]__basal": 0.6192017764144453, "pheU-tRNA[c]__with_aa": 0.8129507763834022, "pheV-tRNA[c]__with_aa": 0.8129507763834022}
"PHES-CPLX[c]"	3	92	4.399839179443157e-07	17517.403477184864	127.07942300897277	{"pheU-tRNA[c]": 415.2761266557611, "pheV-tRNA[c]": 415.2761266557611}	{"pheU-tRNA[c]__basal": 0.19335990632929545, "pheV-tRNA[c]__basal": 0.19335990632929545, "pheU-tRNA[c]__with_aa": 0.2521023463942544, "pheV-tRNA[c]__with_aa": 0.2521023463942544}	{"pheU-tRNA[c]__basal": 0.500146688865473, "pheV-tRNA[c]__basal": 0.500146688865473, "pheU-tRNA[c]__with_aa": 0.5937025767315096, "pheV-tRNA[c]__with_aa": 0.5937025767315096}
"PHES-CPLX[c]"	3	93	4.176848673831746e-07	3516.0627399199775	98.06920786141941	{"pheU-tRNA[c]": 144.6937232643184, "pheV-tRNA[c]": 144.6937232643184}	{"pheU-tRNA[c]__basal": 0.28933854142460574, "pheV-tRNA[c]__basal": 0.28933854142460574, "pheU-tRNA[c]__with_aa": 0.39577848138869676, "pheV-tRNA[c]__with_aa": 0.39577848138869676}	{"pheU-tRNA[c]__basal": 0.757109100009382, "pheV-tRNA[c]__basal": 0.757109100009382, "pheU-tRNA[c]__with_aa": 0.9460428739071337, "pheV-tRNA[c]__with_aa": 0.9460428739071337}
